epoch,accuracy,learning_rate,loss,val_accuracy,val_loss
0,0.6407501101493835,0.0010000000474974513,2.1482858657836914,0.7734014391899109,1.219359278678894
1,0.7122132182121277,0.0010000000474974513,1.5434786081314087,0.7724126577377319,1.1305004358291626
2,0.757240355014801,0.0010000000474974513,1.2691293954849243,0.8085036277770996,1.0321725606918335
